date,type_raw,collected_kg,material_std,recovery_rate,recovered_kg
2017-04-02,sorted organic waste,1500.0,Organic,0.25,375.0
2017-04-03,msw,23980.0,MSW,0.1,2398.0
2017-04-03,sorted organic waste,1970.0,Organic,0.25,492.5
2017-04-04,msw,45470.0,MSW,0.1,4547.0
2017-04-05,msw,28680.0,MSW,0.1,2868.0
2017-04-06,msw,19280.0,MSW,0.1,1928.0
2017-04-07,msw,28790.0,MSW,0.1,2879.0
2017-04-07,sorted organic waste,4480.0,Organic,0.25,1120.0
2017-04-08,msw,22040.0,MSW,0.1,2204.0
2017-04-08,sorted organic waste,5540.0,Organic,0.25,1385.0
2017-04-09,msw,14730.0,MSW,0.1,1473.0
2017-04-09,sorted organic waste,4860.0,Organic,0.25,1215.0
2017-04-10,msw,28270.0,MSW,0.1,2827.0
2017-04-10,sorted organic waste,1180.0,Organic,0.25,295.0
2017-04-11,msw,30570.0,MSW,0.1,3057.0
2017-04-11,sorted organic waste,1200.0,Organic,0.25,300.0
2017-04-12,msw,30480.0,MSW,0.1,3048.0
2017-04-12,sorted organic waste,1420.0,Organic,0.25,355.0
2017-04-13,msw,24600.0,MSW,0.1,2460.0
2017-04-14,msw,5070.0,MSW,0.1,507.0
2017-04-15,msw,8300.0,MSW,0.1,830.0
2017-04-16,msw,7990.0,MSW,0.1,799.0
2017-04-17,msw,14320.0,MSW,0.1,1432.0
2017-04-18,msw,23790.0,MSW,0.1,2379.0
2017-04-19,msw,22430.0,MSW,0.1,2243.0
2017-04-20,msw,31780.0,MSW,0.1,3178.0
2017-04-21,msw,35380.0,MSW,0.1,3538.0
2017-04-22,msw,14010.0,MSW,0.1,1401.0
2017-04-22,sorted organic waste,1040.0,Organic,0.25,260.0
2017-04-23,msw,11100.0,MSW,0.1,1110.0
2017-04-24,msw,29090.0,MSW,0.1,2909.0
2017-04-24,sorted organic waste,2420.0,Organic,0.25,605.0
2017-04-25,msw,27130.0,MSW,0.1,2713.0
2017-04-26,msw,40910.0,MSW,0.1,4091.0
2017-04-26,sorted organic waste,3920.0,Organic,0.25,980.0
2017-04-27,msw,31980.0,MSW,0.1,3198.0
2017-04-27,sorted organic waste,2000.0,Organic,0.25,500.0
2017-04-28,msw,28270.0,MSW,0.1,2827.0
2017-04-29,msw,24470.0,MSW,0.1,2447.0
2017-04-29,sorted organic waste,2860.0,Organic,0.25,715.0
2017-04-30,msw,19720.0,MSW,0.1,1972.0
2017-05-01,msw,26560.0,MSW,0.1,2656.0
2017-05-01,sorted organic waste,4490.0,Organic,0.25,1122.5
2017-05-02,msw,24110.0,MSW,0.1,2411.0
2017-05-03,msw,13960.0,MSW,0.1,1396.0
2017-05-04,msw,42830.0,MSW,0.1,4283.0
2017-05-05,msw,31960.0,MSW,0.1,3196.0
2017-05-06,msw,37760.0,MSW,0.1,3776.0
2017-05-07,msw,26480.0,MSW,0.1,2648.0
2017-05-07,sorted organic waste,2610.0,Organic,0.25,652.5
2017-05-08,msw,23480.0,MSW,0.1,2348.0
2017-05-08,sorted organic waste,1600.0,Organic,0.25,400.0
2017-05-09,msw,11720.0,MSW,0.1,1172.0
2017-05-10,msw,23160.0,MSW,0.1,2316.0
2017-05-11,msw,22630.0,MSW,0.1,2263.0
2017-05-12,msw,45780.0,MSW,0.1,4578.0
2017-05-12,sorted organic waste,4330.0,Organic,0.25,1082.5
2017-05-13,msw,20170.0,MSW,0.1,2017.0
2017-05-13,sorted organic waste,2860.0,Organic,0.25,715.0
2017-05-14,msw,9100.0,MSW,0.1,910.0
2017-05-14,sorted organic waste,2490.0,Organic,0.25,622.5
2017-05-15,msw,32720.0,MSW,0.1,3272.0
2017-05-15,sorted organic waste,2670.0,Organic,0.25,667.5
2017-05-16,msw,33030.0,MSW,0.1,3303.0
2017-05-16,sorted organic waste,7700.0,Organic,0.25,1925.0
2017-05-17,msw,38340.0,MSW,0.1,3834.0
2017-05-18,msw,27900.0,MSW,0.1,2790.0
2017-05-19,msw,37230.0,MSW,0.1,3723.0
2017-05-19,sorted organic waste,600.0,Organic,0.25,150.0
2017-05-20,msw,42500.0,MSW,0.1,4250.0
2017-05-20,sorted organic waste,1190.0,Organic,0.25,297.5
2017-05-21,msw,17040.0,MSW,0.1,1704.0
2017-05-22,msw,26100.0,MSW,0.1,2610.0
2017-05-23,msw,33030.0,MSW,0.1,3303.0
2017-05-23,sorted organic waste,1500.0,Organic,0.25,375.0
2017-05-24,msw,25290.0,MSW,0.1,2529.0
2017-05-24,sorted organic waste,12200.0,Organic,0.25,3050.0
2017-05-25,msw,17850.0,MSW,0.1,1785.0
2017-05-25,sorted organic waste,2180.0,Organic,0.25,545.0
2017-05-26,msw,27020.0,MSW,0.1,2702.0
2017-05-26,sorted organic waste,2280.0,Organic,0.25,570.0
2017-05-27,msw,28490.0,MSW,0.1,2849.0
2017-05-27,sorted organic waste,1720.0,Organic,0.25,430.0
2017-05-28,msw,16240.0,MSW,0.1,1624.0
2017-05-29,msw,33620.0,MSW,0.1,3362.0
2017-05-29,sorted organic waste,1170.0,Organic,0.25,292.5
2017-05-30,msw,30880.0,MSW,0.1,3088.0
2017-05-31,msw,39150.0,MSW,0.1,3915.0
2017-06-01,msw,31990.0,MSW,0.1,3199.0
2017-06-01,sorted organic waste,5240.0,Organic,0.25,1310.0
2017-06-02,msw,20690.0,MSW,0.1,2069.0
2017-06-02,sorted organic waste,5190.0,Organic,0.25,1297.5
2017-06-03,msw,30470.0,MSW,0.1,3047.0
2017-06-04,msw,45840.0,MSW,0.1,4584.0
2017-06-05,msw,30440.0,MSW,0.1,3044.0
2017-06-05,sorted organic waste,4350.0,Organic,0.25,1087.5
2017-06-06,msw,31100.0,MSW,0.1,3110.0
2017-06-06,sorted organic waste,7240.0,Organic,0.25,1810.0
2017-06-07,msw,20860.0,MSW,0.1,2086.0
2017-06-07,sorted organic waste,5470.0,Organic,0.25,1367.5
2017-06-08,msw,12600.0,MSW,0.1,1260.0
2017-06-09,msw,39960.0,MSW,0.1,3996.0
2017-06-10,msw,29400.0,MSW,0.1,2940.0
2017-06-10,sorted organic waste,2430.0,Organic,0.25,607.5
2017-06-11,msw,33350.0,MSW,0.1,3335.0
2017-06-11,sorted organic waste,1380.0,Organic,0.25,345.0
2017-06-12,msw,40090.0,MSW,0.1,4009.0
2017-06-12,sorted organic waste,3630.0,Organic,0.25,907.5
2017-06-13,msw,33880.0,MSW,0.1,3388.0
2017-06-14,msw,34060.0,MSW,0.1,3406.0
2017-06-14,sorted organic waste,2360.0,Organic,0.25,590.0
2017-06-15,msw,30710.0,MSW,0.1,3071.0
2017-06-15,sorted organic waste,1630.0,Organic,0.25,407.5
2017-06-16,msw,25110.0,MSW,0.1,2511.0
2017-06-17,msw,30100.0,MSW,0.1,3010.0
2017-06-18,msw,18390.0,MSW,0.1,1839.0
2017-06-19,msw,33270.0,MSW,0.1,3327.0
2017-06-20,msw,35880.0,MSW,0.1,3588.0
2017-06-20,sorted organic waste,1770.0,Organic,0.25,442.5
2017-06-21,msw,23100.0,MSW,0.1,2310.0
2017-06-21,sorted organic waste,5330.0,Organic,0.25,1332.5
2017-06-22,msw,29830.0,MSW,0.1,2983.0
2017-06-22,sorted organic waste,1960.0,Organic,0.25,490.0
2017-06-23,msw,24740.0,MSW,0.1,2474.0
2017-06-23,sorted organic waste,4850.0,Organic,0.25,1212.5
2017-06-24,msw,9590.0,MSW,0.1,959.0
2017-06-24,sorted organic waste,1600.0,Organic,0.25,400.0
2017-06-25,msw,4470.0,MSW,0.1,447.0
2017-06-26,msw,32570.0,MSW,0.1,3257.0
2017-06-27,msw,36870.0,MSW,0.1,3687.0
2017-06-27,sorted organic waste,1950.0,Organic,0.25,487.5
2017-06-28,msw,35900.0,MSW,0.1,3590.0
2017-06-28,sorted organic waste,5870.0,Organic,0.25,1467.5
2017-06-29,msw,34710.0,MSW,0.1,3471.0
2017-06-29,sorted organic waste,1730.0,Organic,0.25,432.5
2017-06-30,msw,33830.0,MSW,0.1,3383.0
2017-06-30,sorted organic waste,1380.0,Organic,0.25,345.0
2017-07-01,msw,27050.0,MSW,0.1,2705.0
2017-07-02,msw,36280.0,MSW,0.1,3628.0
2017-07-02,sorted organic waste,2340.0,Organic,0.25,585.0
2017-07-03,msw,38210.0,MSW,0.1,3821.0
2017-07-03,sorted organic waste,1560.0,Organic,0.25,390.0
2017-07-04,msw,35220.0,MSW,0.1,3522.0
2017-07-05,msw,25690.0,MSW,0.1,2569.0
2017-07-06,msw,33320.0,MSW,0.1,3332.0
2017-07-06,sorted organic waste,1850.0,Organic,0.25,462.5
2017-07-07,msw,24300.0,MSW,0.1,2430.0
2017-07-07,sorted organic waste,2860.0,Organic,0.25,715.0
2017-07-08,msw,12590.0,MSW,0.1,1259.0
2017-07-08,sorted organic waste,2690.0,Organic,0.25,672.5
2017-07-09,msw,27290.0,MSW,0.1,2729.0
2017-07-10,msw,28770.0,MSW,0.1,2877.0
2017-07-10,sorted organic waste,2360.0,Organic,0.25,590.0
2017-07-11,msw,24320.0,MSW,0.1,2432.0
2017-07-11,sorted organic waste,4960.0,Organic,0.25,1240.0
2017-07-12,msw,31110.0,MSW,0.1,3111.0
2017-07-12,sorted organic waste,2510.0,Organic,0.25,627.5
2017-07-13,msw,29850.0,MSW,0.1,2985.0
2017-07-13,sorted organic waste,4290.0,Organic,0.25,1072.5
2017-07-14,msw,33270.0,MSW,0.1,3327.0
2017-07-14,sorted organic waste,4520.0,Organic,0.25,1130.0
2017-07-15,msw,28430.0,MSW,0.1,2843.0
2017-07-15,sorted organic waste,1520.0,Organic,0.25,380.0
2017-07-16,msw,25070.0,MSW,0.1,2507.0
2017-07-17,msw,16630.0,MSW,0.1,1663.0
2017-07-17,sorted organic waste,4560.0,Organic,0.25,1140.0
2017-07-18,msw,22090.0,MSW,0.1,2209.0
2017-07-18,sorted organic waste,3480.0,Organic,0.25,870.0
2017-07-19,msw,21160.0,MSW,0.1,2116.0
2017-07-19,sorted organic waste,4410.0,Organic,0.25,1102.5
2017-07-20,msw,26310.0,MSW,0.1,2631.0
2017-07-20,sorted organic waste,2930.0,Organic,0.25,732.5
2017-07-21,msw,22350.0,MSW,0.1,2235.0
2017-07-21,sorted organic waste,7510.0,Organic,0.25,1877.5
2017-07-22,msw,26080.0,MSW,0.1,2608.0
2017-07-22,sorted organic waste,1830.0,Organic,0.25,457.5
2017-07-23,msw,16850.0,MSW,0.1,1685.0
2017-07-24,msw,15530.0,MSW,0.1,1553.0
2017-07-24,sorted organic waste,3500.0,Organic,0.25,875.0
2017-07-25,msw,35030.0,MSW,0.1,3503.0
2017-07-26,msw,32850.0,MSW,0.1,3285.0
2017-07-26,sorted organic waste,2180.0,Organic,0.25,545.0
2017-07-27,msw,20230.0,MSW,0.1,2023.0
2017-07-27,sorted organic waste,1670.0,Organic,0.25,417.5
2017-07-28,msw,26090.0,MSW,0.1,2609.0
2017-07-28,sorted organic waste,2410.0,Organic,0.25,602.5
2017-07-29,msw,22940.0,MSW,0.1,2294.0
2017-07-29,sorted organic waste,4380.0,Organic,0.25,1095.0
2017-07-30,msw,25620.0,MSW,0.1,2562.0
2017-07-30,sorted organic waste,1910.0,Organic,0.25,477.5
2017-07-31,msw,25530.0,MSW,0.1,2553.0
2017-07-31,sorted organic waste,4120.0,Organic,0.25,1030.0
2017-08-01,msw,0.0,MSW,0.1,0.0
2017-08-02,msw,30560.0,MSW,0.1,3056.0
2017-08-02,sorted organic waste,1430.0,Organic,0.25,357.5
2017-08-03,msw,30410.0,MSW,0.1,3041.0
2017-08-03,sorted organic waste,2690.0,Organic,0.25,672.5
2017-08-04,msw,36020.0,MSW,0.1,3602.0
2017-08-05,msw,28450.0,MSW,0.1,2845.0
2017-08-05,sorted organic waste,2500.0,Organic,0.25,625.0
2017-08-06,msw,21940.0,MSW,0.1,2194.0
2017-08-07,msw,26710.0,MSW,0.1,2671.0
2017-08-08,msw,25290.0,MSW,0.1,2529.0
2017-08-09,msw,38680.0,MSW,0.1,3868.0
2017-08-09,sorted organic waste,4820.0,Organic,0.25,1205.0
2017-08-10,msw,26320.0,MSW,0.1,2632.0
2017-08-11,msw,25680.0,MSW,0.1,2568.0
2017-08-11,sorted organic waste,5180.0,Organic,0.25,1295.0
2017-08-12,msw,28310.0,MSW,0.1,2831.0
2017-08-12,sorted organic waste,1460.0,Organic,0.25,365.0
2017-08-13,msw,19410.0,MSW,0.1,1941.0
2017-08-14,msw,24440.0,MSW,0.1,2444.0
2017-08-14,sorted organic waste,1250.0,Organic,0.25,312.5
2017-08-15,msw,22450.0,MSW,0.1,2245.0
2017-08-15,sorted organic waste,2520.0,Organic,0.25,630.0
2017-08-16,msw,23020.0,MSW,0.1,2302.0
2017-08-16,sorted organic waste,5190.0,Organic,0.25,1297.5
2017-08-17,msw,11130.0,MSW,0.1,1113.0
2017-08-18,msw,27700.0,MSW,0.1,2770.0
2017-08-18,sorted organic waste,4520.0,Organic,0.25,1130.0
2017-08-19,msw,30260.0,MSW,0.1,3026.0
2017-08-19,sorted organic waste,3950.0,Organic,0.25,987.5
2017-08-20,msw,23280.0,MSW,0.1,2328.0
2017-08-21,msw,21490.0,MSW,0.1,2149.0
2017-08-21,sorted organic waste,1260.0,Organic,0.25,315.0
2017-08-22,msw,26170.0,MSW,0.1,2617.0
2017-08-23,msw,19260.0,MSW,0.1,1926.0
2017-08-23,sorted organic waste,1700.0,Organic,0.25,425.0
2017-08-24,msw,24680.0,MSW,0.1,2468.0
2017-08-24,sorted organic waste,4620.0,Organic,0.25,1155.0
2017-08-25,msw,23320.0,MSW,0.1,2332.0
2017-08-25,sorted organic waste,1330.0,Organic,0.25,332.5
2017-08-26,msw,28360.0,MSW,0.1,2836.0
2017-08-27,msw,10580.0,MSW,0.1,1058.0
2017-08-28,msw,19730.0,MSW,0.1,1973.0
2017-08-28,sorted organic waste,2180.0,Organic,0.25,545.0
2017-08-29,msw,22180.0,MSW,0.1,2218.0
2017-08-29,sorted organic waste,5640.0,Organic,0.25,1410.0
2017-08-30,msw,25480.0,MSW,0.1,2548.0
2017-08-30,sorted organic waste,8280.0,Organic,0.25,2070.0
2017-08-31,msw,24440.0,MSW,0.1,2444.0
2017-08-31,sorted organic waste,3090.0,Organic,0.25,772.5
2017-09-01,msw,24210.0,MSW,0.1,2421.0
2017-09-01,sorted organic waste,2860.0,Organic,0.25,715.0
2017-09-02,msw,21960.0,MSW,0.1,2196.0
2017-09-02,sorted organic waste,1290.0,Organic,0.25,322.5
2017-09-03,msw,33470.0,MSW,0.1,3347.0
2017-09-04,msw,25240.0,MSW,0.1,2524.0
2017-09-05,msw,35770.0,MSW,0.1,3577.0
2017-09-06,msw,26280.0,MSW,0.1,2628.0
2017-09-06,sorted organic waste,2600.0,Organic,0.25,650.0
2017-09-07,msw,22300.0,MSW,0.1,2230.0
2017-09-08,msw,26860.0,MSW,0.1,2686.0
2017-09-08,sorted organic waste,1880.0,Organic,0.25,470.0
2017-09-09,msw,37890.0,MSW,0.1,3789.0
2017-09-10,msw,32400.0,MSW,0.1,3240.0
2017-09-10,sorted organic waste,1240.0,Organic,0.25,310.0
2017-09-11,msw,14750.0,MSW,0.1,1475.0
2017-09-11,sorted organic waste,7050.0,Organic,0.25,1762.5
2017-09-12,msw,27540.0,MSW,0.1,2754.0
2017-09-12,sorted organic waste,2900.0,Organic,0.25,725.0
2017-09-13,msw,24420.0,MSW,0.1,2442.0
2017-09-13,sorted organic waste,4930.0,Organic,0.25,1232.5
2017-09-14,msw,17070.0,MSW,0.1,1707.0
2017-09-14,sorted organic waste,2240.0,Organic,0.25,560.0
2017-09-15,msw,25530.0,MSW,0.1,2553.0
2017-09-15,sorted organic waste,7070.0,Organic,0.25,1767.5
2017-09-16,msw,30190.0,MSW,0.1,3019.0
2017-09-16,sorted organic waste,1580.0,Organic,0.25,395.0
2017-09-17,msw,15400.0,MSW,0.1,1540.0
2017-09-18,msw,22960.0,MSW,0.1,2296.0
2017-09-18,sorted organic waste,1330.0,Organic,0.25,332.5
2017-09-19,msw,36640.0,MSW,0.1,3664.0
2017-09-19,sorted organic waste,1380.0,Organic,0.25,345.0
2017-09-20,msw,27900.0,MSW,0.1,2790.0
2017-09-20,sorted organic waste,1830.0,Organic,0.25,457.5
2017-09-21,msw,23240.0,MSW,0.1,2324.0
2017-09-21,sorted organic waste,3960.0,Organic,0.25,990.0
2017-09-22,msw,22870.0,MSW,0.1,2287.0
2017-09-22,sorted organic waste,2870.0,Organic,0.25,717.5
2017-09-23,msw,27040.0,MSW,0.1,2704.0
2017-09-23,sorted organic waste,4220.0,Organic,0.25,1055.0
2017-09-24,msw,13960.0,MSW,0.1,1396.0
2017-09-25,msw,24470.0,MSW,0.1,2447.0
2017-09-25,sorted organic waste,3250.0,Organic,0.25,812.5
2017-09-26,msw,24240.0,MSW,0.1,2424.0
2017-09-26,sorted organic waste,5030.0,Organic,0.25,1257.5
2017-09-27,msw,27100.0,MSW,0.1,2710.0
2017-09-27,sorted organic waste,3170.0,Organic,0.25,792.5
2017-09-28,msw,36700.0,MSW,0.1,3670.0
2017-09-28,sorted organic waste,4130.0,Organic,0.25,1032.5
2017-09-29,msw,20670.0,MSW,0.1,2067.0
2017-09-29,sorted organic waste,4150.0,Organic,0.25,1037.5
2017-09-30,msw,25790.0,MSW,0.1,2579.0
2017-09-30,sorted organic waste,3810.0,Organic,0.25,952.5
2017-10-01,msw,29820.0,MSW,0.1,2982.0
2017-10-01,sorted organic waste,2190.0,Organic,0.25,547.5
2017-10-02,msw,16370.0,MSW,0.1,1637.0
2017-10-03,msw,27150.0,MSW,0.1,2715.0
2017-10-03,sorted organic waste,4100.0,Organic,0.25,1025.0
2017-10-04,msw,33540.0,MSW,0.1,3354.0
2017-10-05,msw,20800.0,MSW,0.1,2080.0
2017-10-06,msw,31960.0,MSW,0.1,3196.0
2017-10-07,msw,26370.0,MSW,0.1,2637.0
2017-10-07,sorted organic waste,3520.0,Organic,0.25,880.0
2017-10-08,msw,25020.0,MSW,0.1,2502.0
2017-10-08,sorted organic waste,4310.0,Organic,0.25,1077.5
2017-10-09,msw,24010.0,MSW,0.1,2401.0
2017-10-09,sorted organic waste,1630.0,Organic,0.25,407.5
2017-10-10,msw,22320.0,MSW,0.1,2232.0
2017-10-10,sorted organic waste,9110.0,Organic,0.25,2277.5
2017-10-11,msw,11970.0,MSW,0.1,1197.0
2017-10-11,sorted organic waste,2460.0,Organic,0.25,615.0
2017-10-12,msw,0.0,MSW,0.1,0.0
2017-10-13,msw,30260.0,MSW,0.1,3026.0
2017-10-14,msw,31520.0,MSW,0.1,3152.0
2017-10-14,sorted organic waste,2290.0,Organic,0.25,572.5
2017-10-15,msw,14480.0,MSW,0.1,1448.0
2017-10-16,msw,17660.0,MSW,0.1,1766.0
2017-10-16,sorted organic waste,1350.0,Organic,0.25,337.5
2017-10-17,msw,31350.0,MSW,0.1,3135.0
2017-10-18,msw,23900.0,MSW,0.1,2390.0
2017-10-18,sorted organic waste,1850.0,Organic,0.25,462.5
2017-10-19,msw,18790.0,MSW,0.1,1879.0
2017-10-20,msw,38820.0,MSW,0.1,3882.0
2017-10-21,msw,31060.0,MSW,0.1,3106.0
2017-10-21,sorted organic waste,1860.0,Organic,0.25,465.0
2017-10-22,msw,12390.0,MSW,0.1,1239.0
2017-10-23,msw,21430.0,MSW,0.1,2143.0
2017-10-23,sorted organic waste,1260.0,Organic,0.25,315.0
2017-10-24,msw,19720.0,MSW,0.1,1972.0
2017-10-24,sorted organic waste,3790.0,Organic,0.25,947.5
2017-10-25,msw,28990.0,MSW,0.1,2899.0
2017-10-25,sorted organic waste,4190.0,Organic,0.25,1047.5
2017-10-26,msw,26910.0,MSW,0.1,2691.0
2017-10-27,msw,23590.0,MSW,0.1,2359.0
2017-10-27,sorted organic waste,4170.0,Organic,0.25,1042.5
2017-10-28,msw,29440.0,MSW,0.1,2944.0
2017-10-29,msw,13540.0,MSW,0.1,1354.0
2017-10-30,msw,41370.0,MSW,0.1,4137.0
2017-10-30,sorted organic waste,2040.0,Organic,0.25,510.0
2017-10-31,msw,36320.0,MSW,0.1,3632.0
2017-11-01,msw,27410.0,MSW,0.1,2741.0
2017-11-01,sorted organic waste,3890.0,Organic,0.25,972.5
2017-11-02,msw,20300.0,MSW,0.1,2030.0
2017-11-02,sorted organic waste,4710.0,Organic,0.25,1177.5
2017-11-03,msw,21170.0,MSW,0.1,2117.0
2017-11-04,msw,36950.0,MSW,0.1,3695.0
2017-11-05,msw,13020.0,MSW,0.1,1302.0
2017-11-06,msw,23690.0,MSW,0.1,2369.0
2017-11-07,msw,22030.0,MSW,0.1,2203.0
2017-11-07,sorted organic waste,5140.0,Organic,0.25,1285.0
2017-11-08,msw,27960.0,MSW,0.1,2796.0
2017-11-08,sorted organic waste,2280.0,Organic,0.25,570.0
2017-11-09,msw,29370.0,MSW,0.1,2937.0
2017-11-09,sorted organic waste,3400.0,Organic,0.25,850.0
2017-11-10,msw,13370.0,MSW,0.1,1337.0
2017-11-10,sorted organic waste,2000.0,Organic,0.25,500.0
2017-11-11,msw,21990.0,MSW,0.1,2199.0
2017-11-11,sorted organic waste,3590.0,Organic,0.25,897.5
2017-11-12,msw,27210.0,MSW,0.1,2721.0
2017-11-12,sorted organic waste,1320.0,Organic,0.25,330.0
2017-11-13,msw,24080.0,MSW,0.1,2408.0
2017-11-13,sorted organic waste,1190.0,Organic,0.25,297.5
2017-11-14,msw,32490.0,MSW,0.1,3249.0
2017-11-15,msw,31760.0,MSW,0.1,3176.0
2017-11-15,sorted organic waste,2930.0,Organic,0.25,732.5
2017-11-16,msw,30520.0,MSW,0.1,3052.0
2017-11-17,msw,30090.0,MSW,0.1,3009.0
2017-11-17,sorted organic waste,2510.0,Organic,0.25,627.5
2017-11-18,msw,32390.0,MSW,0.1,3239.0
2017-11-18,sorted organic waste,3500.0,Organic,0.25,875.0
2017-11-19,msw,18320.0,MSW,0.1,1832.0
2017-11-20,msw,27220.0,MSW,0.1,2722.0
2017-11-20,sorted organic waste,1200.0,Organic,0.25,300.0
2017-11-21,msw,28970.0,MSW,0.1,2897.0
2017-11-21,sorted organic waste,3270.0,Organic,0.25,817.5
2017-11-22,msw,32820.0,MSW,0.1,3282.0
2017-11-23,msw,20240.0,MSW,0.1,2024.0
2017-11-23,sorted organic waste,3130.0,Organic,0.25,782.5
2017-11-24,msw,18480.0,MSW,0.1,1848.0
2017-11-24,sorted organic waste,1580.0,Organic,0.25,395.0
2017-11-25,msw,23040.0,MSW,0.1,2304.0
2017-11-26,msw,13730.0,MSW,0.1,1373.0
2017-11-27,msw,24010.0,MSW,0.1,2401.0
2017-11-27,sorted organic waste,6990.0,Organic,0.25,1747.5
2017-11-28,msw,31060.0,MSW,0.1,3106.0
2017-11-28,sorted organic waste,1910.0,Organic,0.25,477.5
2017-11-29,msw,22710.0,MSW,0.1,2271.0
2017-11-29,sorted organic waste,1910.0,Organic,0.25,477.5
2017-11-30,msw,2480.0,MSW,0.1,248.0
2017-11-30,sorted organic waste,1150.0,Organic,0.25,287.5
2017-12-01,msw,28060.0,MSW,0.1,2806.0
2017-12-02,msw,20810.0,MSW,0.1,2081.0
2017-12-03,msw,14440.0,MSW,0.1,1444.0
2017-12-04,msw,47600.0,MSW,0.1,4760.0
2017-12-05,msw,26670.0,MSW,0.1,2667.0
2017-12-05,sorted organic waste,1220.0,Organic,0.25,305.0
2017-12-06,msw,32930.0,MSW,0.1,3293.0
2017-12-06,sorted organic waste,3070.0,Organic,0.25,767.5
2017-12-07,msw,24540.0,MSW,0.1,2454.0
2017-12-07,sorted organic waste,4310.0,Organic,0.25,1077.5
2017-12-08,msw,23700.0,MSW,0.1,2370.0
2017-12-08,sorted organic waste,2160.0,Organic,0.25,540.0
2017-12-09,msw,28280.0,MSW,0.1,2828.0
2017-12-09,sorted organic waste,5070.0,Organic,0.25,1267.5
2017-12-10,msw,17500.0,MSW,0.1,1750.0
2017-12-10,sorted organic waste,2920.0,Organic,0.25,730.0
2017-12-11,msw,8880.0,MSW,0.1,888.0
2017-12-12,msw,26860.0,MSW,0.1,2686.0
2017-12-13,msw,37530.0,MSW,0.1,3753.0
2017-12-13,sorted organic waste,4300.0,Organic,0.25,1075.0
2017-12-14,msw,35930.0,MSW,0.1,3593.0
2017-12-15,msw,31870.0,MSW,0.1,3187.0
2017-12-15,sorted organic waste,3140.0,Organic,0.25,785.0
2017-12-16,msw,35450.0,MSW,0.1,3545.0
2017-12-16,sorted organic waste,1480.0,Organic,0.25,370.0
2017-12-17,msw,17900.0,MSW,0.1,1790.0
2017-12-18,msw,31190.0,MSW,0.1,3119.0
2017-12-18,sorted organic waste,3220.0,Organic,0.25,805.0
2017-12-19,msw,33310.0,MSW,0.1,3331.0
2017-12-19,sorted organic waste,2690.0,Organic,0.25,672.5
2017-12-20,msw,23680.0,MSW,0.1,2368.0
2017-12-20,sorted organic waste,4050.0,Organic,0.25,1012.5
2017-12-21,msw,14600.0,MSW,0.1,1460.0
2017-12-21,sorted organic waste,7810.0,Organic,0.25,1952.5
2017-12-22,msw,20690.0,MSW,0.1,2069.0
2017-12-22,sorted organic waste,5660.0,Organic,0.25,1415.0
2017-12-23,msw,30010.0,MSW,0.1,3001.0
2017-12-23,sorted organic waste,3790.0,Organic,0.25,947.5
2017-12-24,msw,20760.0,MSW,0.1,2076.0
2017-12-25,msw,19440.0,MSW,0.1,1944.0
2017-12-25,sorted organic waste,1060.0,Organic,0.25,265.0
2017-12-26,msw,32050.0,MSW,0.1,3205.0
2017-12-27,msw,25190.0,MSW,0.1,2519.0
2017-12-28,msw,38620.0,MSW,0.1,3862.0
2017-12-29,msw,28800.0,MSW,0.1,2880.0
2017-12-30,msw,37930.0,MSW,0.1,3793.0
2017-12-30,sorted organic waste,1340.0,Organic,0.25,335.0
2017-12-31,msw,20520.0,MSW,0.1,2052.0
2018-01-01,msw,12080.0,MSW,0.1,1208.0
2018-01-01,sorted organic waste,1020.0,Organic,0.25,255.0
2018-01-02,msw,28150.0,MSW,0.1,2815.0
2018-01-02,sorted organic waste,3520.0,Organic,0.25,880.0
2018-01-03,msw,18170.0,MSW,0.1,1817.0
2018-01-03,sorted organic waste,4330.0,Organic,0.25,1082.5
2018-01-04,msw,20020.0,MSW,0.1,2002.0
2018-01-05,msw,36260.0,MSW,0.1,3626.0
2018-01-06,msw,34630.0,MSW,0.1,3463.0
2018-01-07,msw,21820.0,MSW,0.1,2182.0
2018-01-08,msw,22790.0,MSW,0.1,2279.0
2018-01-08,sorted organic waste,2270.0,Organic,0.25,567.5
2018-01-09,msw,24010.0,MSW,0.1,2401.0
2018-01-09,sorted organic waste,3410.0,Organic,0.25,852.5
2018-01-10,msw,13050.0,MSW,0.1,1305.0
2018-01-10,sorted organic waste,15970.0,Organic,0.25,3992.5
2018-01-11,msw,6440.0,MSW,0.1,644.0
2018-01-11,sorted organic waste,3680.0,Organic,0.25,920.0
2018-01-12,msw,22810.0,MSW,0.1,2281.0
2018-01-12,sorted organic waste,13910.0,Organic,0.25,3477.5
2018-01-23,msw,28430.0,MSW,0.1,2843.0
2018-01-23,sorted organic waste,1200.0,Organic,0.25,300.0
2018-01-24,msw,37540.0,MSW,0.1,3754.0
2018-01-24,sorted organic waste,1300.0,Organic,0.25,325.0
2018-01-25,msw,28120.0,MSW,0.1,2812.0
2018-01-26,msw,30030.0,MSW,0.1,3003.0
2018-01-27,msw,16630.0,MSW,0.1,1663.0
2018-01-27,sorted organic waste,1870.0,Organic,0.25,467.5
2018-01-28,msw,13830.0,MSW,0.1,1383.0
2018-01-29,msw,25290.0,MSW,0.1,2529.0
2018-01-29,sorted organic waste,5950.0,Organic,0.25,1487.5
